calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
3 1.350000 2405.862709 544.542449 0.824547 1.646573 0.764803 0.000765 1.888524 0.000369 0.000001 0.000000 0.000000 0.000000 0.000000 
1 1.360000 2405.862709 544.542449 0.824547 1.655201 0.774135 0.000765 1.898617 0.000369 0.000007 0.000000 0.000000 0.000000 0.000000 
2 1.360000 2405.862709 544.542449 0.824547 1.655201 0.774135 0.000765 1.898617 0.000369 0.000007 0.000000 0.000000 0.000000 -50.000000 
3 1.360000 2405.863689 544.541786 0.823847 1.655190 0.774143 0.000773 1.898611 0.000363 0.000001 0.000000 0.000000 0.000000 0.000000 
1 1.370000 2408.413123 547.295208 0.756839 1.661108 0.784652 0.000770 1.909430 0.000367 0.000007 3.752458 -0.067008 0.000000 0.000000 
2 1.370000 2408.413123 547.295208 0.756839 1.661108 0.784652 0.000770 1.909430 0.000367 0.000007 0.000000 0.000000 0.000000 -50.000000 
3 1.370000 2408.417812 547.297025 0.756018 1.660916 0.784578 0.000803 1.909401 0.000380 0.000001 0.000000 0.000000 0.000000 0.000000 
1 1.380000 2408.417812 547.297025 0.756018 1.670827 0.793922 0.000803 1.918212 0.000380 0.000007 0.000000 0.000000 0.000000 0.000000 
1 1.390000 2408.417812 547.297025 0.756018 1.680737 0.803267 0.000803 1.927023 0.000380 0.000013 0.000000 0.000000 0.000000 0.000000 
1 1.400000 2411.150541 549.873717 0.823088 1.685069 0.813512 0.000767 1.939117 0.000414 0.000019 3.755949 0.067071 0.000000 0.000000 
1 1.410000 2411.150541 549.873717 0.823088 1.693724 0.822846 0.000767 1.949183 0.000414 0.000025 0.000000 0.000000 0.000000 0.000000 
1 1.420000 2413.702061 552.625204 0.756080 1.699854 0.833038 0.000701 1.960446 0.000483 0.000031 3.752458 -0.067008 0.000000 0.000000 
1 1.430000 2413.702061 552.625204 0.756080 1.709763 0.842383 0.000701 1.969258 0.000483 0.000037 0.000000 0.000000 0.000000 0.000000 
1 1.440000 2416.434629 555.202067 0.823151 1.714837 0.851914 0.000599 1.982037 0.000579 0.000043 3.755949 0.067071 0.000000 0.000000 
1 1.450000 2416.434629 555.202067 0.823151 1.723492 0.861248 0.000599 1.992103 0.000579 0.000049 0.000000 0.000000 0.000000 0.000000 
1 1.460000 2416.434629 555.202067 0.823151 1.732146 0.870582 0.000599 2.002170 0.000579 0.000055 0.000000 0.000000 0.000000 0.000000 
1 1.470000 2418.985979 557.953713 0.756143 1.739337 0.879683 0.000457 2.014554 0.000729 0.000061 3.752458 -0.067008 0.000000 0.000000 
1 1.480000 2418.985979 557.953713 0.756143 1.749245 0.889027 0.000457 2.023367 0.000729 0.000067 0.000000 0.000000 0.000000 0.000000 
1 1.490000 2421.718386 560.530746 0.823213 1.755893 0.897046 0.000272 2.037597 0.000901 0.000073 3.755949 0.067071 0.000000 0.000000 
1 1.500000 2421.718386 560.530746 0.823213 1.764546 0.906380 0.000272 2.047665 0.000901 0.000079 0.000000 0.000000 0.000000 0.000000 
1 1.510000 2424.269564 563.282551 0.756205 1.773578 0.913591 0.000068 2.061986 0.001117 0.000085 3.752458 -0.067008 0.000000 0.000000 
1 1.520000 2424.269564 563.282551 0.756205 1.783485 0.922936 0.000068 2.070800 0.001117 0.000091 0.000000 0.000000 0.000000 0.000000 
1 1.530000 2424.269564 563.282551 0.756205 1.793392 0.932280 0.000068 2.079615 0.001117 0.000097 0.000000 0.000000 0.000000 0.000000 
